Análisis de tipo multiobjetivo	;
Información básica	;
Hora de exportación: 2026/08/11 10:06:17	;
Operador: Touristcheck	;
Objetivo de estadísticas: C Saiz De Carlos	;
Exportar contenido:Número de personas,Vehículos a motor,Vehículos sin motor	;
Hora del informe: 2026/06/01 00:00:00 - 2026/08/31 23:59:59	;

Personas totales	; 	; 	; 	; 	; 	;Total de vehículos a motor	; 	; 	; 	; 	; 	;Total de vehículos sin motor	;
Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
448783	;Aumentar por148.7%	;Disminuir por14.0%	;274829	;Aumentar por251.6%	;Disminuir por13.1%	;757	;Aumentar por169.4%	;Disminuir por52.1%	;3317	;Disminuir por8.1%	;Disminuir por26.9%	;8592	;Aumentar por253.6%	;Aumentar por10.8%	;13714	;Aumentar por188.8%	;Aumentar por16.2%	;

N.º	;Hora	;Personas	; 	; 	; 	; 	; 	;Vehículos a motor	; 	; 	; 	; 	; 	;Vehículos sin motor	;
	;	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
	;	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
1256	;07/23 07:00 - 08:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	;Sin cambios	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1257	;07/23 08:00 - 09:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;5	;Aumentar por25.0%	; --%	;0	; --%	; --%	;1	; --%	; --%	;
1258	;07/23 09:00 - 10:00	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	;Disminuir por83.3%	; --%	;0	; --%	; --%	;1	; --%	; --%	;
1259	;07/23 10:00 - 11:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;8	;Aumentar por166.7%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1260	;07/23 11:00 - 12:00	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;2	; --%	; --%	;0	;Disminuir por100.0%	; --%	;4	;Disminuir por42.9%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1261	;07/23 12:00 - 13:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;3	;Disminuir por66.7%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;
1262	;07/23 13:00 - 14:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;3	;Sin cambios	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1263	;07/23 14:00 - 15:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;3	;Disminuir por40.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1264	;07/23 15:00 - 16:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;4	;Aumentar por300.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1265	;07/23 16:00 - 17:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1266	;07/23 17:00 - 18:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	;Aumentar por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1267	;07/23 18:00 - 19:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1268	;07/23 19:00 - 20:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1269	;07/23 20:00 - 21:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1270	;07/23 21:00 - 22:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1271	;07/23 22:00 - 23:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1272	;07/23 23:00 - 24:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1273	;07/24 00:00 - 01:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1274	;07/24 01:00 - 02:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1275	;07/24 02:00 - 03:00	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;2	;Aumentar por100.0%	; --%	;
1276	;07/24 03:00 - 04:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1277	;07/24 04:00 - 05:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1278	;07/24 05:00 - 06:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;
1279	;07/24 06:00 - 07:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1280	;07/24 07:00 - 08:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;3	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1281	;07/24 08:00 - 09:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;3	;Sin cambios	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1282	;07/24 09:00 - 10:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;2	;Sin cambios	; --%	;0	; --%	; --%	;1	;Sin cambios	; --%	;
1283	;07/24 10:00 - 11:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;3	;Sin cambios	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1284	;07/24 11:00 - 12:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;6	;Aumentar por200.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1285	;07/24 12:00 - 13:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;4	;Sin cambios	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1286	;07/24 13:00 - 14:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;4	;Aumentar por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1287	;07/24 14:00 - 15:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;5	;Aumentar por25.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1288	;07/24 15:00 - 16:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	;Disminuir por33.3%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1289	;07/24 16:00 - 17:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	;Disminuir por50.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1290	;07/24 17:00 - 18:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	;Disminuir por50.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1291	;07/24 18:00 - 19:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1292	;07/24 19:00 - 20:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1293	;07/24 20:00 - 21:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1294	;07/24 21:00 - 22:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1295	;07/24 22:00 - 23:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1296	;07/24 23:00 - 24:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1297	;07/25 00:00 - 01:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1298	;07/25 01:00 - 02:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1299	;07/25 02:00 - 03:00	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
1300	;07/25 03:00 - 04:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;61	; --%	; --%	;63	; --%	; --%	;
1301	;07/25 04:00 - 05:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;
1302	;07/25 05:00 - 06:00	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1303	;07/25 06:00 - 07:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1304	;07/25 07:00 - 08:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;3	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1305	;07/25 08:00 - 09:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;4	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1306	;07/25 09:00 - 10:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1307	;07/25 10:00 - 11:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;3	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1308	;07/25 11:00 - 12:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1309	;07/25 12:00 - 13:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;4	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1310	;07/25 13:00 - 14:00	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;5	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1311	;07/25 14:00 - 15:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1312	;07/25 15:00 - 16:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1313	;07/25 16:00 - 17:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1314	;07/25 17:00 - 18:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1315	;07/25 18:00 - 19:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1316	;07/25 19:00 - 20:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1317	;07/25 20:00 - 21:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1318	;07/25 21:00 - 22:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1319	;07/25 22:00 - 23:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1320	;07/25 23:00 - 24:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1321	;07/26 00:00 - 01:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1322	;07/26 01:00 - 02:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1323	;07/26 02:00 - 03:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1324	;07/26 03:00 - 04:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	;Sin cambios	; --%	;
1325	;07/26 04:00 - 05:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;1	;Sin cambios	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1326	;07/26 05:00 - 06:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1327	;07/26 06:00 - 07:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1328	;07/26 07:00 - 08:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;2	;Aumentar por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1329	;07/26 08:00 - 09:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	;Sin cambios	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1330	;07/26 09:00 - 10:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1331	;07/26 10:00 - 11:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	;Sin cambios	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1332	;07/26 11:00 - 12:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1333	;07/26 12:00 - 13:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1334	;07/26 13:00 - 14:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;3	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1335	;07/26 14:00 - 15:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	;Aumentar por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1336	;07/26 15:00 - 16:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;1	;Sin cambios	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1337	;07/26 16:00 - 17:00	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;2	;Aumentar por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1338	;07/26 17:00 - 18:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1339	;07/26 18:00 - 19:00	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;1	;Disminuir por50.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1340	;07/26 19:00 - 20:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1341	;07/26 20:00 - 21:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1342	;07/26 21:00 - 22:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1343	;07/26 22:00 - 23:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1344	;07/26 23:00 - 24:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1345	;07/27 00:00 - 01:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1346	;07/27 01:00 - 02:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1347	;07/27 02:00 - 03:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1348	;07/27 03:00 - 04:00	;1	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;43	;Aumentar por975.0%	; --%	;44	;Aumentar por1000.0%	; --%	;
1349	;07/27 04:00 - 05:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1350	;07/27 05:00 - 06:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1351	;07/27 06:00 - 07:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1352	;07/27 07:00 - 08:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1353	;07/27 08:00 - 09:00	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;3	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1354	;07/27 09:00 - 10:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;3	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1355	;07/27 10:00 - 11:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;
1356	;07/27 11:00 - 12:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1357	;07/27 12:00 - 13:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;3	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1358	;07/27 13:00 - 14:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;4	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1359	;07/27 14:00 - 15:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1360	;07/27 15:00 - 16:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1361	;07/27 16:00 - 17:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1362	;07/27 17:00 - 18:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;3	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1363	;07/27 18:00 - 19:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1364	;07/27 19:00 - 20:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1365	;07/27 20:00 - 21:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1366	;07/27 21:00 - 22:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1367	;07/27 22:00 - 23:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1368	;07/27 23:00 - 24:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
1369	;07/28 00:00 - 01:00	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;
